county,tract,bg,zcta5,cntyname,zipname,pop10,afact
6001,4203,2,94706,Alameda CA,"Albany, CA",2330,1
6001,4203,3,94706,Alameda CA,"Albany, CA",783,0.999
6001,4203,3,94710,Alameda CA,"Berkeley, CA",1,0.001
6001,4204,1,94706,Alameda CA,"Albany, CA",3088,0.988
6001,4204,1,99999,Alameda CA,99999,36,0.012
6001,4205,1,94706,Alameda CA,"Albany, CA",913,1
6001,4205,2,94706,Alameda CA,"Albany, CA",1395,1
6001,4206,1,94706,Alameda CA,"Albany, CA",1352,1
6001,4206,2,94706,Alameda CA,"Albany, CA",878,1
6001,4206,3,94706,Alameda CA,"Albany, CA",1053,1
6001,4211,1,94708,Alameda CA,"Berkeley, CA",725,1
6001,4211,2,94707,Alameda CA,"Berkeley, CA",94,0.074
6001,4211,2,94708,Alameda CA,"Berkeley, CA",1173,0.926
6001,4212,1,94707,Alameda CA,"Berkeley, CA",493,0.746
6001,4212,1,94708,Alameda CA,"Berkeley, CA",168,0.254
6001,4212,2,94707,Alameda CA,"Berkeley, CA",1331,1
6001,4212,3,94707,Alameda CA,"Berkeley, CA",752,1
6001,4212,4,94707,Alameda CA,"Berkeley, CA",819,1
6001,4213,1,94707,Alameda CA,"Berkeley, CA",1149,1
6001,4213,2,94707,Alameda CA,"Berkeley, CA",1081,1
6001,4213,3,94707,Alameda CA,"Berkeley, CA",881,1
6001,4213,4,94706,Alameda CA,"Albany, CA",65,0.089
6001,4213,4,94707,Alameda CA,"Berkeley, CA",668,0.911
6001,4214,1,94707,Alameda CA,"Berkeley, CA",915,1
6001,4214,2,94707,Alameda CA,"Berkeley, CA",678,1
6001,4215,1,94708,Alameda CA,"Berkeley, CA",1299,1
6001,4215,2,94707,Alameda CA,"Berkeley, CA",26,0.022
6001,4215,2,94708,Alameda CA,"Berkeley, CA",1164,0.978
6001,4215,3,94707,Alameda CA,"Berkeley, CA",45,0.039
6001,4215,3,94708,Alameda CA,"Berkeley, CA",1106,0.961
6001,4216,1,94708,Alameda CA,"Berkeley, CA",934,1
6001,4216,2,94708,Alameda CA,"Berkeley, CA",1129,1
6001,4216,3,94708,Alameda CA,"Berkeley, CA",439,0.556
6001,4216,3,94709,Alameda CA,"Berkeley, CA",351,0.444
6001,4216,4,94708,Alameda CA,"Berkeley, CA",578,0.82
6001,4216,4,94709,Alameda CA,"Berkeley, CA",127,0.18
6001,4217,1,94709,Alameda CA,"Berkeley, CA",1396,1
6001,4217,2,94709,Alameda CA,"Berkeley, CA",703,1
6001,4217,3,94709,Alameda CA,"Berkeley, CA",1099,1
6001,4218,1,94703,Alameda CA,"Berkeley, CA",870,0.849
6001,4218,1,94709,Alameda CA,"Berkeley, CA",155,0.151
6001,4218,2,94702,Alameda CA,"Berkeley, CA",55,0.056
6001,4218,2,94703,Alameda CA,"Berkeley, CA",927,0.944
6001,4219,1,94702,Alameda CA,"Berkeley, CA",462,0.566
6001,4219,1,94706,Alameda CA,"Albany, CA",354,0.434
6001,4219,2,94702,Alameda CA,"Berkeley, CA",996,1
6001,4219,3,94702,Alameda CA,"Berkeley, CA",799,0.8
6001,4219,3,94706,Alameda CA,"Albany, CA",200,0.2
6001,4219,4,94702,Alameda CA,"Berkeley, CA",332,0.404
6001,4219,4,94706,Alameda CA,"Albany, CA",489,0.596
6001,4220,1,94702,Alameda CA,"Berkeley, CA",130,0.135
6001,4220,1,94710,Alameda CA,"Berkeley, CA",833,0.865
6001,4220,2,94706,Alameda CA,"Albany, CA",1,0.001
6001,4220,2,94710,Alameda CA,"Berkeley, CA",792,0.999
6001,4221,1,94710,Alameda CA,"Berkeley, CA",909,1
6001,4221,2,94702,Alameda CA,"Berkeley, CA",146,0.082
6001,4221,2,94710,Alameda CA,"Berkeley, CA",1630,0.918
6001,4222,1,94702,Alameda CA,"Berkeley, CA",1100,1
6001,4222,2,94702,Alameda CA,"Berkeley, CA",990,1
6001,4222,3,94702,Alameda CA,"Berkeley, CA",1054,1
6001,4223,1,94703,Alameda CA,"Berkeley, CA",883,1
6001,4223,2,94703,Alameda CA,"Berkeley, CA",1403,1
6001,4223,3,94703,Alameda CA,"Berkeley, CA",1101,1
6001,4224,1,94704,Alameda CA,"Berkeley, CA",427,0.213
6001,4224,1,94709,Alameda CA,"Berkeley, CA",1577,0.787
6001,4224,2,94704,Alameda CA,"Berkeley, CA",452,0.503
6001,4224,2,94709,Alameda CA,"Berkeley, CA",446,0.497
6001,4224,3,94709,Alameda CA,"Berkeley, CA",1294,1
6001,4225,1,94709,Alameda CA,"Berkeley, CA",1131,1
6001,4225,2,94709,Alameda CA,"Berkeley, CA",1635,1
6001,4225,3,94709,Alameda CA,"Berkeley, CA",1892,1
6001,4226,1,94704,Alameda CA,"Berkeley, CA",28,0.023
6001,4226,1,94720,Alameda CA,"Berkeley, CA",1187,0.977
6001,4227,1,94704,Alameda CA,"Berkeley, CA",666,0.695
6001,4227,1,94720,Alameda CA,"Berkeley, CA",292,0.305
6001,4227,2,94704,Alameda CA,"Berkeley, CA",1205,1
6001,4227,3,94704,Alameda CA,"Berkeley, CA",2722,1
6001,4228,1,94704,Alameda CA,"Berkeley, CA",2789,0.653
6001,4228,1,94720,Alameda CA,"Berkeley, CA",1485,0.347
6001,4228,2,94704,Alameda CA,"Berkeley, CA",1772,1
6001,4228,3,94704,Alameda CA,"Berkeley, CA",2322,1
6001,4229,1,94704,Alameda CA,"Berkeley, CA",1989,1
6001,4229,2,94704,Alameda CA,"Berkeley, CA",2347,1
6001,4230,1,94703,Alameda CA,"Berkeley, CA",1587,1
6001,4230,2,94703,Alameda CA,"Berkeley, CA",1462,0.962
6001,4230,2,94704,Alameda CA,"Berkeley, CA",58,0.038
6001,4230,3,94702,Alameda CA,"Berkeley, CA",121,0.094
6001,4230,3,94703,Alameda CA,"Berkeley, CA",1168,0.906
6001,4231,1,94702,Alameda CA,"Berkeley, CA",1556,1
6001,4231,2,94702,Alameda CA,"Berkeley, CA",815,1
6001,4231,3,94702,Alameda CA,"Berkeley, CA",833,1
6001,4231,4,94702,Alameda CA,"Berkeley, CA",760,1
6001,4232,1,94702,Alameda CA,"Berkeley, CA",11,0.008
6001,4232,1,94710,Alameda CA,"Berkeley, CA",1375,0.992
6001,4232,2,94710,Alameda CA,"Berkeley, CA",1408,1
6001,4233,1,94702,Alameda CA,"Berkeley, CA",1203,1
6001,4233,2,94702,Alameda CA,"Berkeley, CA",1393,1
6001,4233,3,94702,Alameda CA,"Berkeley, CA",1051,1
6001,4234,1,94703,Alameda CA,"Berkeley, CA",936,1
6001,4234,2,94703,Alameda CA,"Berkeley, CA",823,1
6001,4234,3,94703,Alameda CA,"Berkeley, CA",1631,1
6001,4234,4,94703,Alameda CA,"Berkeley, CA",1295,1
6001,4235,1,94704,Alameda CA,"Berkeley, CA",1198,1
6001,4235,2,94703,Alameda CA,"Berkeley, CA",480,0.561
6001,4235,2,94705,Alameda CA,"Berkeley, CA",376,0.439
6001,4235,3,94703,Alameda CA,"Berkeley, CA",608,0.571
6001,4235,3,94705,Alameda CA,"Berkeley, CA",456,0.429
6001,4236.01,1,94705,Alameda CA,"Berkeley, CA",1502,1
6001,4236.01,2,94705,Alameda CA,"Berkeley, CA",1140,1
6001,4236.02,1,94704,Alameda CA,"Berkeley, CA",1718,1
6001,4236.02,2,94704,Alameda CA,"Berkeley, CA",1978,1
6001,4236.02,3,94704,Alameda CA,"Berkeley, CA",1963,1
6001,4237,1,94704,Alameda CA,"Berkeley, CA",924,0.631
6001,4237,1,94705,Alameda CA,"Berkeley, CA",540,0.369
6001,4237,2,94705,Alameda CA,"Berkeley, CA",1154,1
6001,4237,3,94704,Alameda CA,"Berkeley, CA",899,0.886
6001,4237,3,94705,Alameda CA,"Berkeley, CA",116,0.114
6001,4238,1,94705,Alameda CA,"Berkeley, CA",595,1
6001,4238,2,94618,Alameda CA,"Oakland, CA",10,0.009
6001,4238,2,94705,Alameda CA,"Berkeley, CA",1057,0.991
6001,4238,3,94705,Alameda CA,"Berkeley, CA",1263,1
6001,4239.01,1,94705,Alameda CA,"Berkeley, CA",914,1
6001,4239.01,2,94609,Alameda CA,"Oakland, CA",62,0.056
6001,4239.01,2,94703,Alameda CA,"Berkeley, CA",1044,0.944
6001,4239.02,1,94705,Alameda CA,"Berkeley, CA",722,1
6001,4239.02,2,94705,Alameda CA,"Berkeley, CA",830,1
6001,4240.01,1,94703,Alameda CA,"Berkeley, CA",884,1
6001,4240.01,2,94703,Alameda CA,"Berkeley, CA",680,1
6001,4240.01,3,94703,Alameda CA,"Berkeley, CA",1067,1
6001,4240.01,4,94608,Alameda CA,"Oakland, CA",88,0.081
6001,4240.01,4,94703,Alameda CA,"Berkeley, CA",997,0.919
6001,4240.02,1,94702,Alameda CA,"Berkeley, CA",1120,1
6001,4240.02,2,94702,Alameda CA,"Berkeley, CA",1052,1
6001,4251.01,1,94608,Alameda CA,"Oakland, CA",341,1
6001,4251.01,2,94608,Alameda CA,"Oakland, CA",1255,1
6001,4251.02,1,94608,Alameda CA,"Oakland, CA",945,1
6001,4251.02,2,94608,Alameda CA,"Oakland, CA",1213,1
6001,4251.02,3,94608,Alameda CA,"Oakland, CA",649,1
6001,4251.03,1,94608,Alameda CA,"Oakland, CA",697,1
6001,4251.03,2,94608,Alameda CA,"Oakland, CA",778,1
6001,4251.03,3,94608,Alameda CA,"Oakland, CA",1027,1
6001,4251.04,1,94608,Alameda CA,"Oakland, CA",1663,1
6001,4251.04,2,94608,Alameda CA,"Oakland, CA",1512,1
6001,4261,1,94611,Alameda CA,"Oakland, CA",940,0.89
6001,4261,1,94618,Alameda CA,"Oakland, CA",116,0.11
6001,4261,2,94610,Alameda CA,"Oakland, CA",216,0.298
6001,4261,2,94611,Alameda CA,"Oakland, CA",510,0.702
6001,4261,3,94610,Alameda CA,"Oakland, CA",370,0.311
6001,4261,3,94611,Alameda CA,"Oakland, CA",818,0.689
6001,4261,4,94610,Alameda CA,"Oakland, CA",739,0.708
6001,4261,4,94611,Alameda CA,"Oakland, CA",305,0.292
6001,4261,5,94611,Alameda CA,"Oakland, CA",1176,1
6001,4261,6,94611,Alameda CA,"Oakland, CA",732,1
6001,4262,1,94611,Alameda CA,"Oakland, CA",1576,1
6001,4262,2,94610,Alameda CA,"Oakland, CA",1207,0.586
6001,4262,2,94611,Alameda CA,"Oakland, CA",851,0.414
6001,4262,3,94610,Alameda CA,"Oakland, CA",45,0.041
6001,4262,3,94611,Alameda CA,"Oakland, CA",1066,0.959
6001,4271,1,94501,Alameda CA,"Alameda, CA",1092,1
6001,4271,2,94501,Alameda CA,"Alameda, CA",817,1
6001,4271,3,94501,Alameda CA,"Alameda, CA",1737,1
6001,4272,1,94501,Alameda CA,"Alameda, CA",901,1
6001,4272,2,94501,Alameda CA,"Alameda, CA",1557,1
6001,4272,3,94501,Alameda CA,"Alameda, CA",915,1
6001,4272,4,94501,Alameda CA,"Alameda, CA",658,1
6001,4272,5,94501,Alameda CA,"Alameda, CA",76,1
6001,4273,1,94501,Alameda CA,"Alameda, CA",1108,1
6001,4273,2,94501,Alameda CA,"Alameda, CA",1309,1
6001,4273,3,94501,Alameda CA,"Alameda, CA",944,1
6001,4273,4,94501,Alameda CA,"Alameda, CA",652,1
6001,4273,5,94501,Alameda CA,"Alameda, CA",883,1
6001,4276,1,94501,Alameda CA,"Alameda, CA",2170,1
6001,4276,2,94501,Alameda CA,"Alameda, CA",1745,1
6001,4276,3,94501,Alameda CA,"Alameda, CA",807,1
6001,4277,1,94501,Alameda CA,"Alameda, CA",817,1
6001,4277,2,94501,Alameda CA,"Alameda, CA",1892,1
6001,4277,3,94501,Alameda CA,"Alameda, CA",1311,1
6001,4277,4,94501,Alameda CA,"Alameda, CA",846,1
6001,4278,1,94501,Alameda CA,"Alameda, CA",743,1
6001,4278,2,94501,Alameda CA,"Alameda, CA",933,1
6001,4278,3,94501,Alameda CA,"Alameda, CA",794,1
6001,4278,4,94501,Alameda CA,"Alameda, CA",917,1
6001,4278,5,94501,Alameda CA,"Alameda, CA",1253,1
6001,4279,1,94501,Alameda CA,"Alameda, CA",937,1
6001,4279,2,94501,Alameda CA,"Alameda, CA",1029,1
6001,4279,3,94501,Alameda CA,"Alameda, CA",638,1
6001,4279,4,94501,Alameda CA,"Alameda, CA",964,1
6001,4279,5,94501,Alameda CA,"Alameda, CA",999,1
6001,4280,1,94501,Alameda CA,"Alameda, CA",631,1
6001,4280,2,94501,Alameda CA,"Alameda, CA",2297,1
6001,4281,1,94501,Alameda CA,"Alameda, CA",1362,1
6001,4281,2,94501,Alameda CA,"Alameda, CA",1124,1
6001,4281,3,94501,Alameda CA,"Alameda, CA",1188,1
6001,4281,4,94501,Alameda CA,"Alameda, CA",977,1
6001,4282,1,94501,Alameda CA,"Alameda, CA",1067,1
6001,4282,2,94501,Alameda CA,"Alameda, CA",1693,1
6001,4282,3,94501,Alameda CA,"Alameda, CA",1218,1
6001,4282,4,94501,Alameda CA,"Alameda, CA",1224,1
6001,4282,5,94501,Alameda CA,"Alameda, CA",1057,1
6001,4283.01,1,94502,Alameda CA,"Alameda, CA",2330,1
6001,4283.01,2,94502,Alameda CA,"Alameda, CA",848,1
6001,4283.01,3,94502,Alameda CA,"Alameda, CA",888,1
6001,4283.01,4,94502,Alameda CA,"Alameda, CA",2460,1
6001,4283.02,1,94502,Alameda CA,"Alameda, CA",2413,1
6001,4283.02,2,94502,Alameda CA,"Alameda, CA",2715,1
6001,4283.02,3,94502,Alameda CA,"Alameda, CA",1946,1
6001,4284,1,94501,Alameda CA,"Alameda, CA",1922,1
6001,4284,2,94501,Alameda CA,"Alameda, CA",1115,1
6001,4284,3,94501,Alameda CA,"Alameda, CA",1320,1
6001,4285,1,94501,Alameda CA,"Alameda, CA",2366,1
6001,4285,2,94501,Alameda CA,"Alameda, CA",817,1
6001,4286,1,94501,Alameda CA,"Alameda, CA",1481,1
6001,4286,2,94501,Alameda CA,"Alameda, CA",572,1
6001,4286,3,94501,Alameda CA,"Alameda, CA",1218,1
6001,4287,1,94501,Alameda CA,"Alameda, CA",2748,1
6001,4287,2,94501,Alameda CA,"Alameda, CA",1371,1
6001,4301.01,1,94552,Alameda CA,"Castro Valley, CA",1384,1
6001,4301.01,2,94552,Alameda CA,"Castro Valley, CA",2054,1
6001,4301.01,3,94552,Alameda CA,"Castro Valley, CA",3085,1
6001,4301.02,1,94552,Alameda CA,"Castro Valley, CA",2211,0.968
6001,4301.02,1,94619,Alameda CA,"Oakland, CA",74,0.032
6001,4302,1,94546,Alameda CA,"Castro Valley, CA",610,0.28
6001,4302,1,94552,Alameda CA,"Castro Valley, CA",1568,0.72
6001,4302,2,94546,Alameda CA,"Castro Valley, CA",1194,1
6001,4302,3,94546,Alameda CA,"Castro Valley, CA",865,1
6001,4302,4,94546,Alameda CA,"Castro Valley, CA",1313,1
6001,4302,5,94546,Alameda CA,"Castro Valley, CA",1366,1
6001,4303,1,94546,Alameda CA,"Castro Valley, CA",1575,1
6001,4303,2,94546,Alameda CA,"Castro Valley, CA",1102,1
6001,4303,3,94546,Alameda CA,"Castro Valley, CA",993,1
6001,4304,1,94546,Alameda CA,"Castro Valley, CA",971,1
6001,4304,2,94546,Alameda CA,"Castro Valley, CA",1075,1
6001,4305,1,94546,Alameda CA,"Castro Valley, CA",190,0.068
6001,4305,1,94578,Alameda CA,"San Leandro, CA",2590,0.932
6001,4305,2,94546,Alameda CA,"Castro Valley, CA",47,0.028
6001,4305,2,94578,Alameda CA,"San Leandro, CA",1606,0.972
6001,4305,3,94546,Alameda CA,"Castro Valley, CA",1174,0.726
6001,4305,3,94578,Alameda CA,"San Leandro, CA",442,0.274
6001,4306,1,94546,Alameda CA,"Castro Valley, CA",1214,1
6001,4306,2,94546,Alameda CA,"Castro Valley, CA",1105,1
6001,4306,3,94546,Alameda CA,"Castro Valley, CA",2077,0.749
6001,4306,3,94578,Alameda CA,"San Leandro, CA",696,0.251
6001,4306,4,94546,Alameda CA,"Castro Valley, CA",795,1
6001,4307,1,94546,Alameda CA,"Castro Valley, CA",887,1
6001,4307,2,94546,Alameda CA,"Castro Valley, CA",1825,1
6001,4307,3,94546,Alameda CA,"Castro Valley, CA",1102,1
6001,4308,1,94546,Alameda CA,"Castro Valley, CA",771,1
6001,4308,2,94546,Alameda CA,"Castro Valley, CA",896,1
6001,4308,3,94546,Alameda CA,"Castro Valley, CA",1936,0.987
6001,4308,3,94552,Alameda CA,"Castro Valley, CA",25,0.013
6001,4308,4,94546,Alameda CA,"Castro Valley, CA",1766,1
6001,4309,1,94546,Alameda CA,"Castro Valley, CA",1987,1
6001,4309,2,94546,Alameda CA,"Castro Valley, CA",2694,1
6001,4310,1,94546,Alameda CA,"Castro Valley, CA",1313,1
6001,4310,2,94546,Alameda CA,"Castro Valley, CA",1401,1
6001,4311,1,94546,Alameda CA,"Castro Valley, CA",1360,1
6001,4311,2,94546,Alameda CA,"Castro Valley, CA",1865,1
6001,4312,1,94546,Alameda CA,"Castro Valley, CA",1603,1
6001,4312,2,94541,Alameda CA,"Hayward, CA",887,0.463
6001,4312,2,94546,Alameda CA,"Castro Valley, CA",1027,0.537
6001,4312,3,94546,Alameda CA,"Castro Valley, CA",2110,1
6001,4321,1,94577,Alameda CA,"San Leandro, CA",1834,1
6001,4321,2,94577,Alameda CA,"San Leandro, CA",880,1
6001,4321,3,94577,Alameda CA,"San Leandro, CA",1056,1
6001,4322,1,94577,Alameda CA,"San Leandro, CA",946,1
6001,4322,2,94577,Alameda CA,"San Leandro, CA",859,1
6001,4322,3,94577,Alameda CA,"San Leandro, CA",2275,1
6001,4323,1,94577,Alameda CA,"San Leandro, CA",1260,1
6001,4323,2,94577,Alameda CA,"San Leandro, CA",859,1
6001,4323,3,94577,Alameda CA,"San Leandro, CA",2537,1
6001,4324,1,94577,Alameda CA,"San Leandro, CA",1510,1
6001,4324,2,94577,Alameda CA,"San Leandro, CA",2446,1
6001,4324,3,94577,Alameda CA,"San Leandro, CA",1858,1
6001,4325.01,1,94577,Alameda CA,"San Leandro, CA",1226,1
6001,4325.01,2,94577,Alameda CA,"San Leandro, CA",1033,1
6001,4325.01,3,94577,Alameda CA,"San Leandro, CA",2580,1
6001,4325.02,1,94577,Alameda CA,"San Leandro, CA",2325,1
6001,4325.02,2,94577,Alameda CA,"San Leandro, CA",1061,1
6001,4325.02,3,94577,Alameda CA,"San Leandro, CA",1099,1
6001,4326,1,94577,Alameda CA,"San Leandro, CA",1200,1
6001,4326,2,94577,Alameda CA,"San Leandro, CA",1244,1
6001,4326,3,94577,Alameda CA,"San Leandro, CA",1056,1
6001,4326,4,94577,Alameda CA,"San Leandro, CA",726,1
6001,4326,5,94577,Alameda CA,"San Leandro, CA",2616,1
6001,4327,1,94577,Alameda CA,"San Leandro, CA",812,1
6001,4327,2,94577,Alameda CA,"San Leandro, CA",764,1
6001,4327,3,94577,Alameda CA,"San Leandro, CA",902,1
6001,4328,1,94577,Alameda CA,"San Leandro, CA",703,1
6001,4328,2,94577,Alameda CA,"San Leandro, CA",1681,0.996
6001,4328,2,94578,Alameda CA,"San Leandro, CA",7,0.004
6001,4328,3,94577,Alameda CA,"San Leandro, CA",4,0.003
6001,4328,3,94578,Alameda CA,"San Leandro, CA",1334,0.997
6001,4330,1,94577,Alameda CA,"San Leandro, CA",861,0.906
6001,4330,1,94578,Alameda CA,"San Leandro, CA",89,0.094
6001,4330,2,94578,Alameda CA,"San Leandro, CA",1257,1
6001,4330,3,94578,Alameda CA,"San Leandro, CA",736,1
6001,4330,4,94578,Alameda CA,"San Leandro, CA",889,1
6001,4331.02,1,94578,Alameda CA,"San Leandro, CA",1881,1
6001,4331.02,2,94578,Alameda CA,"San Leandro, CA",2108,1
6001,4331.03,1,94578,Alameda CA,"San Leandro, CA",2424,1
6001,4331.03,2,94578,Alameda CA,"San Leandro, CA",1106,1
6001,4331.04,1,94577,Alameda CA,"San Leandro, CA",165,0.21
6001,4331.04,1,94578,Alameda CA,"San Leandro, CA",619,0.79
6001,4331.04,2,94577,Alameda CA,"San Leandro, CA",545,0.594
6001,4331.04,2,94578,Alameda CA,"San Leandro, CA",372,0.406
6001,4331.04,3,94577,Alameda CA,"San Leandro, CA",1463,0.711
6001,4331.04,3,94578,Alameda CA,"San Leandro, CA",596,0.289
6001,4332,1,94578,Alameda CA,"San Leandro, CA",1768,1
6001,4332,2,94578,Alameda CA,"San Leandro, CA",2207,1
6001,4332,3,94578,Alameda CA,"San Leandro, CA",1275,1
6001,4332,4,94577,Alameda CA,"San Leandro, CA",230,0.14
6001,4332,4,94578,Alameda CA,"San Leandro, CA",1417,0.86
6001,4333,1,94579,Alameda CA,"San Leandro, CA",1628,1
6001,4333,2,94577,Alameda CA,"San Leandro, CA",1,0.001
6001,4333,2,94579,Alameda CA,"San Leandro, CA",952,0.999
6001,4333,3,94579,Alameda CA,"San Leandro, CA",1111,1
6001,4333,4,94579,Alameda CA,"San Leandro, CA",1595,1
6001,4333,5,94579,Alameda CA,"San Leandro, CA",1547,1
6001,4334,1,94577,Alameda CA,"San Leandro, CA",1023,1
6001,4334,2,94577,Alameda CA,"San Leandro, CA",1093,1
6001,4334,3,94577,Alameda CA,"San Leandro, CA",781,1
6001,4334,4,94579,Alameda CA,"San Leandro, CA",1466,1
6001,4334,5,94579,Alameda CA,"San Leandro, CA",848,1
6001,4334,6,94579,Alameda CA,"San Leandro, CA",1094,1
6001,4335,1,94579,Alameda CA,"San Leandro, CA",1000,1
6001,4335,2,94579,Alameda CA,"San Leandro, CA",836,1
6001,4335,3,94579,Alameda CA,"San Leandro, CA",1504,1
6001,4335,4,94579,Alameda CA,"San Leandro, CA",1012,1
6001,4336,1,94579,Alameda CA,"San Leandro, CA",1015,1
6001,4336,2,94579,Alameda CA,"San Leandro, CA",1399,1
6001,4336,3,94579,Alameda CA,"San Leandro, CA",1779,1
6001,4336,4,94579,Alameda CA,"San Leandro, CA",1785,1
6001,4337,1,94541,Alameda CA,"Hayward, CA",1474,1
6001,4337,2,94580,Alameda CA,"San Lorenzo, CA",1008,1
6001,4337,3,94580,Alameda CA,"San Lorenzo, CA",700,1
6001,4338,1,94578,Alameda CA,"San Leandro, CA",833,1
6001,4338,2,94578,Alameda CA,"San Leandro, CA",2358,1
6001,4338,3,94578,Alameda CA,"San Leandro, CA",356,0.174
6001,4338,3,94580,Alameda CA,"San Lorenzo, CA",1686,0.826
6001,4338,4,94578,Alameda CA,"San Leandro, CA",96,0.045
6001,4338,4,94580,Alameda CA,"San Lorenzo, CA",2040,0.955
6001,4339,1,94578,Alameda CA,"San Leandro, CA",1984,1
6001,4339,2,94578,Alameda CA,"San Leandro, CA",1233,1
6001,4339,3,94578,Alameda CA,"San Leandro, CA",1078,1
6001,4339,4,94578,Alameda CA,"San Leandro, CA",2304,1
6001,4340,1,94541,Alameda CA,"Hayward, CA",458,0.198
6001,4340,1,94578,Alameda CA,"San Leandro, CA",1850,0.802
6001,4340,2,94541,Alameda CA,"Hayward, CA",17,0.015
6001,4340,2,94578,Alameda CA,"San Leandro, CA",425,0.381
6001,4340,2,94580,Alameda CA,"San Lorenzo, CA",674,0.604
6001,4340,3,94578,Alameda CA,"San Leandro, CA",622,0.426
6001,4340,3,94580,Alameda CA,"San Lorenzo, CA",838,0.574
6001,4351.02,1,94542,Alameda CA,"Hayward, CA",1958,1
6001,4351.02,2,94542,Alameda CA,"Hayward, CA",3221,1
6001,4351.03,1,94542,Alameda CA,"Hayward, CA",2174,0.805
6001,4351.03,1,94552,Alameda CA,"Castro Valley, CA",518,0.192
6001,4351.03,1,94586,Alameda CA,"Sunol, CA",10,0.004
6001,4351.03,2,94552,Alameda CA,"Castro Valley, CA",3128,1
6001,4351.03,3,94542,Alameda CA,"Hayward, CA",198,0.346
6001,4351.03,3,94552,Alameda CA,"Castro Valley, CA",375,0.654
6001,4351.04,1,94544,Alameda CA,"Hayward, CA",1789,1
6001,4351.04,2,94544,Alameda CA,"Hayward, CA",2688,1
6001,4351.04,3,94544,Alameda CA,"Hayward, CA",739,1
6001,4352,1,94541,Alameda CA,"Hayward, CA",2350,1
6001,4352,2,94541,Alameda CA,"Hayward, CA",1692,0.945
6001,4352,2,94542,Alameda CA,"Hayward, CA",98,0.055
6001,4353,1,94541,Alameda CA,"Hayward, CA",1393,1
6001,4353,2,94541,Alameda CA,"Hayward, CA",1871,1
6001,4353,3,94541,Alameda CA,"Hayward, CA",1215,1
6001,4354,1,94541,Alameda CA,"Hayward, CA",1836,1
6001,4354,2,94541,Alameda CA,"Hayward, CA",1137,1
6001,4354,3,94541,Alameda CA,"Hayward, CA",1530,1
6001,4355,1,94541,Alameda CA,"Hayward, CA",946,1
6001,4355,2,94541,Alameda CA,"Hayward, CA",1532,1
6001,4355,3,94541,Alameda CA,"Hayward, CA",1247,1
6001,4356.01,1,94541,Alameda CA,"Hayward, CA",3158,1
6001,4356.01,2,94541,Alameda CA,"Hayward, CA",1744,1
6001,4356.02,1,94541,Alameda CA,"Hayward, CA",1177,1
6001,4356.02,2,94541,Alameda CA,"Hayward, CA",776,1
6001,4356.02,3,94541,Alameda CA,"Hayward, CA",1760,1
6001,4356.02,4,94541,Alameda CA,"Hayward, CA",1616,1
6001,4357,1,94541,Alameda CA,"Hayward, CA",1211,0.856
6001,4357,1,94580,Alameda CA,"San Lorenzo, CA",204,0.144
6001,4357,2,94580,Alameda CA,"San Lorenzo, CA",831,1
6001,4357,3,94541,Alameda CA,"Hayward, CA",102,0.09
6001,4357,3,94580,Alameda CA,"San Lorenzo, CA",1031,0.91
6001,4357,4,94541,Alameda CA,"Hayward, CA",1091,0.898
6001,4357,4,94580,Alameda CA,"San Lorenzo, CA",124,0.102
6001,4358,1,94580,Alameda CA,"San Lorenzo, CA",1403,1
6001,4358,2,94580,Alameda CA,"San Lorenzo, CA",1339,1
6001,4358,3,94580,Alameda CA,"San Lorenzo, CA",1325,1
6001,4358,4,94580,Alameda CA,"San Lorenzo, CA",1315,1
6001,4359,1,94580,Alameda CA,"San Lorenzo, CA",1577,1
6001,4359,2,94580,Alameda CA,"San Lorenzo, CA",1539,1
6001,4359,3,94580,Alameda CA,"San Lorenzo, CA",1233,1
6001,4359,4,94580,Alameda CA,"San Lorenzo, CA",724,1
6001,4360,1,94580,Alameda CA,"San Lorenzo, CA",1082,1
6001,4360,2,94580,Alameda CA,"San Lorenzo, CA",1812,1
6001,4360,3,94580,Alameda CA,"San Lorenzo, CA",1663,1
6001,4361,1,94580,Alameda CA,"San Lorenzo, CA",939,1
6001,4361,2,94541,Alameda CA,"Hayward, CA",2368,1
6001,4361,3,94580,Alameda CA,"San Lorenzo, CA",1954,1
6001,4362,1,94541,Alameda CA,"Hayward, CA",1139,1
6001,4362,2,94541,Alameda CA,"Hayward, CA",2688,1
6001,4363,1,94541,Alameda CA,"Hayward, CA",2593,1
6001,4363,2,94541,Alameda CA,"Hayward, CA",2724,1
6001,4363,3,94541,Alameda CA,"Hayward, CA",281,0.289
6001,4363,3,94544,Alameda CA,"Hayward, CA",691,0.711
6001,4363,4,94541,Alameda CA,"Hayward, CA",840,1
6001,4364.01,1,94541,Alameda CA,"Hayward, CA",1123,1
6001,4364.01,2,94541,Alameda CA,"Hayward, CA",1869,1
6001,4364.01,3,94541,Alameda CA,"Hayward, CA",1634,1
6001,4364.01,4,94541,Alameda CA,"Hayward, CA",1044,0.801
6001,4364.01,4,94544,Alameda CA,"Hayward, CA",260,0.199
6001,4364.01,5,94542,Alameda CA,"Hayward, CA",1112,1
