,safegraph_place_id
4327,sg:421501ce972b4496a2f9fd856883bcae
4331,sg:42270808e44b4340991ba2357f6b588b
4332,sg:42298664c2384bf4b629311bd1f2f3ba
4333,sg:422f24da1a2743f1aa072066997eeca2
4334,sg:423454706ced43bbb977306de46d2e00
4336,sg:4240387598b9429aae89d02da146f44c
4337,sg:4240f9da5f68434091e30e5bf32d098b
4338,sg:424f5812fe484d0aaa90d0a85baa79dc
4341,sg:425660bbd9f9425191f4103a4ca460b6
4342,sg:42580f8dc8da497d91a84d620e9a4e95
4343,sg:425dacbde2db4be59c8c95c8efd4c73f
4344,sg:4260bd172a44497eaadd87e5eb5e4e3c
4345,sg:42652698d36040d3a104c1b6145fd353
4346,sg:42693853091f41c4a4c524b336057dcf
4347,sg:426a10c4ea9642a59f3457668c05a417
4348,sg:426a25b3f584468f86a9bd3cf186543b
4349,sg:426e7b02c43b412abe907a7d5a4e0613
4350,sg:426e826bab4342f09c8ecca6d244d810
4353,sg:427b5e339f494088af29e6f5c0660cf3
4354,sg:427f929722de4005bc84a009576d5b52
4356,sg:4284e88343b441559c5990dd3cdc635e
4357,sg:42851a44f0fd4b1ca617827396e3ee0d
4358,sg:428b2a09f48a43c384eff88eb8eaeb0a
4359,sg:429026f8b3ea4500a6ef82e4f2a574b6
4361,sg:4296d40439dc45ec8f5691ddb6207653
4362,sg:429c6cee39394ea397766dc113175f30
4363,sg:429c9eb6339e435ab2d02b2ddbcfb75d
4364,sg:429f4c69ce41401b84ec4b4ed685e47e
4365,sg:429fa21f2e6d4bb7bfd71ba8914c2694
4366,sg:42b16a00e7c04986805868fa79af5cac
4367,sg:42b244dbf8354b8d9ddfb5ccfa69ec7b
4368,sg:42b3233fe35c4fc698f61d1997610738
4369,sg:42b3721d7e5443d3844ef1676b8cfdca
4370,sg:42ba693f59ef489ea7e9eaa96c28c929
4371,sg:42c84894c3284047a1612a738ea69f7e
4372,sg:42d1dbb0d38f444b81740ba8f653c384
4373,sg:42d213bf609d4ab099315f2223f6c12e
4374,sg:42d25e1ff43a4ae6ba6e8831fee24136
4375,sg:42d4eb066eb2456d83d0da4c9d3f2e9b
4376,sg:42d6be69e814469893c7478c69f7dfb3
4377,sg:42da6a92c4fc404c8e37d12c926b8905
4379,sg:42ddc931f96e464ead43e8aa08ebbcc9
4380,sg:42e0935f526548ebad721197f583e274
4381,sg:42e35a62ba7344f4bf3c23fea04b77e3
4382,sg:42e4f75ba2164d6b82022900b3926759
4387,sg:42ede0acfcc34f53b97861d5c4097bb6
4388,sg:42eea4f698134ca2973076efcb943f8d
4390,sg:42efcf457b504ecb93e3c0022f3bc0d9
4391,sg:42f5e3e2ce8143a9bc5303b84702295f
4392,sg:42f79e2a9f57488d8c65c2fc4ecfdcea
4393,sg:42f8d038b21a4b8e81ad3bd00f678f39
4395,sg:42f973a309cd452a8e8fe38f99043e6d
4396,sg:42fa282e4ddc4f7789bab10ba50a2f42
4397,sg:42fb490618ba431297baee7f47cbf710
4399,sg:430c061171574fa7bf13af3121afd7bc
4400,sg:4311fec7179f4ca8a653dc378122abd5
4401,sg:43178b5e77ec4e63b9489b8327ceeec3
4402,sg:431a62172b814b6caa11a380180f20c3
4403,sg:431cfddde17f40f28d66051c86e847fc
4406,sg:43230fdca821405491e27b2462b392d8
4408,sg:4330b6432c294d48a35e989fa3cebacb
4409,sg:4331046220a54809bbb972e7ecc32a3a
4410,sg:433190562c2949a98d245024098bd310
4411,sg:4332b16094014f778f2ebd4c3e573d53
4412,sg:433426c9b3b44a2baea047d03206af83
4413,sg:43346e14135a405391aa7e13b8283c68
4415,sg:434bce8230bf4fb58a4effbc089f75b1
4416,sg:435133a24bd44180b722d2c17fdac86f
4418,sg:43583d938b6b40d3bb876135b57a1847
4419,sg:435dab74f82647509e4d939f3b6dd696
4420,sg:436085fc31074718af7813557d3523be
4421,sg:43670db0e1e6437d84ef536a132a23fc
4422,sg:43685906d4d24a23880c8db4275530a8
4424,sg:437158ccbc9f458c928a598ab0e70ab9
4427,sg:43772d378cf74836ae77f7864060e971
4428,sg:4377c85cfed24ef9ac9f50e7cd307be9
4429,sg:4379e3ef54cb47319d7cf6ec20260549
4432,sg:438b3a68fdbe4c839b7c3a58d91f1dba
4433,sg:438c05b65e9c40788ab92d6331f6a399
4434,sg:4390b31f478b4d35b5ffc109e2fa4824
4436,sg:4396310a52b847b9a3587921cfd1fbd7
4438,sg:439f07a681cb42af92489cb9d7efd329
4440,sg:43a14cc149334cc6a8a122bb4e82a3fb
4441,sg:43a51aed8ab54b45a604955855946421
4442,sg:43abc622b34643c89d31cd236ce3a7e5
4443,sg:43b0313d2ca7450eb084056943aa77a7
4444,sg:43b1b55924584c0c98ff9b13dcd537df
4445,sg:43baa3af35684ce4a25f45eee4909c2d
4447,sg:43cd1f908ecd43b9aa68825037c066d9
4449,sg:43d5b113a4794f65a97df6f12fa105ff
4450,sg:43daf88bbd124f4facf28baa2b1d0ccd
4452,sg:43e3eb3e49754c7e92eb2d3ce634c08b
4453,sg:43e862c5e88e4c0683f3cd748638abec
4455,sg:43ee4e8a35224cfca80403058cbb05b4
4457,sg:43f0dce095484a2ab40d60320479c811
4458,sg:43f5275ef2c24285b2e377c79f2623bb
4460,sg:43f8184672b046e3a446fb0fd16abf7f
4461,sg:4401a498799141af80dbd7aa7f58eac9
4462,sg:440bffe65d9246f6802e4a00b713b5c5
4463,sg:440c276e11f64acfa148e2c69370fbb0
4465,sg:44131db18dcf4110a1750d2f6630e0a3
4466,sg:441e1d9caf444388878446a148808c58
4468,sg:44284b94622849779809d0a706af8e38
4469,sg:4428576da12e418b8cdf0696fa32ca62
4470,sg:4429f850861847dbad93a0330781681c
4471,sg:442ba497ce23455bae4286c12cb9f5e2
4474,sg:4430194321ed4c9cae8fbd00bc37c1fa
4476,sg:4437a87dd9ef48d1936c96e015eee8cd
4477,sg:44391333825444078c3d2deea5622fbb
4479,sg:4445a0fbd8c74c41b21cff9c5ff97916
4480,sg:4446d21ebe864a3a918f6cb752fc3c31
4481,sg:444a41703cce4dfcac5f6baec7cad4f7
4484,sg:44626ab83c764f48ae09b184911a379d
4485,sg:4466955b133040d4b9fa581cab71ad2d
4487,sg:446de93f7d55462795c06d1697119ac5
4488,sg:446fb86e800347729c302a541c5ebfd0
4489,sg:4477fe90c98a4d53b7853d917a624c4a
4495,sg:448481aa4eea46ff8cf2fe8bc05e50c8
4496,sg:4487571b871c478abdbcd31c8533bfbf
4498,sg:448e1cdf7bab45b1ac8ba271083a2f2c
4499,sg:448fd4afb7b64c129e79baf6981bf158
4500,sg:44901e60c0d24d85be050e256cf997be
4501,sg:449549b8c2334094ab75099d9673792c
4505,sg:44a631f17cfb40eaa4ddf23740da1648
4506,sg:44b212d8f8e44b48969eea35d20de6c4
4507,sg:44b4776ba376486ca521599dce984ddd
4509,sg:44ba007a4cfa462eb0cdb40718e7d4ee
4510,sg:44bdb6bddb8d41a78726b943fd4a4d2e
4511,sg:44bdd13d919642d4990f2836f4851069
4513,sg:44c418c135804da790253493e29e7c1b
4515,sg:44c6444d78cd4a5d9dfd19b369433972
4516,sg:44c9c357ee614adca7e7dada524c1c4e
4517,sg:44d720d5536e49038605c8eb0fff8cee
4518,sg:44dbf6af496e424a81635e4c082a9233
4519,sg:44dc372d59614ebf93d897d598605a11
4520,sg:44e9bf7a3b0046e2a7bd0f3cbe7b1f0d
4522,sg:44ec73c394a04c869f81f1b5cdde5d7c
4523,sg:44f108c239844ce1b6d97ba4d35b19c5
4524,sg:44f214e6ba33428b84264e610439f99a
4525,sg:44f99b8b46044e038a774b6bdb65d299
4526,sg:44ff4a8d371c496e95858e66ea2179a2
4527,sg:45018e16911e4ae0af3254532176e01d
4529,sg:45126913c61a441a8656b1b73b13c568
4530,sg:4517a46ddf854c268aac349f9cc0428a
4531,sg:45200dfc15ae4f398f048bf782058ed9
4532,sg:4521877408b749f4b804b4d54100d27a
4533,sg:452c8efb7bb744f3abda3a818d08b3aa
4534,sg:452fe5ceb49f42e3a17e1c0a55b8408c
4536,sg:4542ca98cb8a47848004a498b24ebb87
4537,sg:45435f7a11d94cb5a876e0886a0bf31f
4538,sg:4544fc4032c648898b660188bc9f356b
4541,sg:4547a98844964c40b08fe94c65fb9d07
4542,sg:455010e4d0a140729a74cf0d186ef700
4543,sg:455428e034d342d7a54de02fb281bedd
4545,sg:4563a8fa6bbf46089e2e3de417312431
4546,sg:4569ba5188544a2a9657c233119afc96
4547,sg:4570cc15cfee475a9635157cb7627679
4548,sg:457811a28afd459f8acc1208cb1e1278
4549,sg:457a6f16cb8c422688d82e573ac38b44
4550,sg:457ddcfd33b7421cbabd8481f448beac
4552,sg:458151a048e84aa88165fb45082abe9f
4553,sg:45825858e26b4d5483776e72da46e70a
4554,sg:458e64c9e77145f0ac8926c7e8c85c71
4556,sg:458f44d6e4d44833bfc9ad06db058155
4558,sg:459bc0a7969148ceb909dd59adae03cf
4559,sg:45a0180172a042be96fb49d5c67c2d59
4561,sg:45a0435d51a946f9a21c0f4137edaf18
4562,sg:45a0d5f0ee414db78565a9743cc1de02
4563,sg:45a117f28b474984b2bace6e638f00ee
4565,sg:45a44062653f4ca9a618a20f6722fabf
4566,sg:45ad29f6e8f24a2a9098d1a2fddac815
4567,sg:45b4b51c6a0d4dcfb25cce342c3ff6ea
4568,sg:45b4de874ba5489a8e69453c258e3b1d
4569,sg:45b9958efac046ccb71ddb8a9a1cf4c6
4570,sg:45bbfc99b1574c97ac2de1bd006498db
4572,sg:45c743e0f37c4533bc2b7088b0586cab
4573,sg:45ca80e0b09045f8ab3d23557f3a42cc
4574,sg:45cf8e4684f74c7cbf2b10d11a45ac55
4575,sg:45d16ec3c3c846269309b69d5d00a4c7
4578,sg:45e33876d38341748ed8691a3e2e4a55
4579,sg:45e47c0626c54e73baf0f6dab757f123
4581,sg:45e750c202db40a9ba57b385f14f0752
4582,sg:45e7bcd42a1d46f1bad51234171fb86d
4583,sg:45ed65dd8635496495af62182c90af81
4584,sg:45f0514f16834ddd8ade9ab493670903
4585,sg:45f1484c9cc14bfdb7d1d7894c5f5fa7
4587,sg:45f96094790b45478210f70e6544cbc5
4588,sg:4603daceaffb45909e4e758e04916150
4589,sg:4603f4fc84674874a60f3f129e927e22
4590,sg:4607eb49735e41c8b8a5490d07a685fe
4592,sg:4613987b2fd64e4c9d524ff2756cd5e5
4593,sg:461bd71747464361b8e16416b1a5817a
4594,sg:46295b8415704da383a3e7a4af895490
4596,sg:463002c48da543a7a0a43be371dceb14
4597,sg:463124a6f0ae4f46b29cf7357bbe7b30
4598,sg:463425f673ea42f88e2139907174fbd7
4599,sg:4638cc1d1d9c4850963fc51d82c4a740
4600,sg:463ff231dc5d4c24b0e23bd6376cfb66
4601,sg:464041b006624936acb4466c1a91c744
4602,sg:4643d0f19bf04c26b9001a6abee92725
4603,sg:464af97b9a5e4297bf732278d20df504
4604,sg:464b089bc95643cfa1eadd0d7ac26a54
4605,sg:464b3af6c0f44aa28406ca5fc9a421dc
4608,sg:464f745405a94ffcad291841c0523fa7
4609,sg:46585bc1201644098a9411cb4e879aff
4610,sg:4658aecb70f6481ea221e2c76dbebda7
4612,sg:465eaef2eccc42dd945f7c69278da58f
4614,sg:467778297602489da8fab1ee0eb9dcde
4615,sg:467ad7c50a844e1698e02174557c6894
4616,sg:467b70d2c3e74516961bd4b604991464
4617,sg:468520a5569c47b2a8613791cf9e35e2
4619,sg:468a40fddc18492fada1a27ab9b1e011
4620,sg:468d947f07bc4e2182bfae8e59fb9390
4621,sg:468f4c042a124d9bb1976dfc037e5e6f
4622,sg:469143958d7241a7a55082fa366cdf7e
4624,sg:4697ed34a0e94a92a22f76296b0084a7
4625,sg:469d1b62713445318924098fb2ba1362
4626,sg:469de0d0c4844623a605cb6611f46e5e
4628,sg:46a30d0c21f44cdfb9efe46553232d0c
4630,sg:46aec65296734afd8c25754dce28ae5b
4631,sg:46af0f71743345c8b33b33506928f93a
4634,sg:46b2e10829a84e24ac7670d3a85e85af
4635,sg:46b5a06c9e4c4555bd79861cdc21b96e
4636,sg:46bc4bb5982b4d6780b1c7372cd69be1
4637,sg:46bf349f077c46859f8cd49f334251d2
4640,sg:46dc5a97777f4679a931f33f4dc9589b
4641,sg:46e19bda7f2548be83021b84232dc92c
4643,sg:46e3735d627a4a73943674ac9c3f900d
4644,sg:46e3bcd341f74fcb8c41a9d481d77ee8
4645,sg:46e873fb89bc4265b4c9c06670137112
4646,sg:46e9035f52ba4bc8a065947bed39c1da
4647,sg:46ef21535e4a455498b8392cf84e8076
4648,sg:46f46b8d1a68419d86010e66410cf436
4650,sg:46faa04eef54468cb435fa6101550b24
4651,sg:47055ede01cb4290ac8b0056780f30a5
4654,sg:471561368caa4789bb56fc286dbd819c
4655,sg:4715b77af1c34c3ea57d3fbcd1cb8b85
4656,sg:47167a8c1ef445d1bdbb93972a02fcba
4657,sg:471f6c8970df4afcae151884aca12a94
4658,sg:4720505eff624da08dc420b06a52c04d
4660,sg:47265f7d9d1647ae8f862c67fc5586d7
4662,sg:472752fbb1ab4801acd408f84e12c526
4663,sg:4730c4d135d84e169480b833b72182dd
4664,sg:47320e581a5740ecb68dfa82dfd048ac
4665,sg:4738c6fe63494296bc35b4ca3f1d470d
4667,sg:4745cc9a35d5488a8c9adb8e2d1d17db
4668,sg:4745fb9a1f1e46bd8d2d6e8cfdc15dd0
4669,sg:47488c1ba7c24141812f82e88c9050fc
4671,sg:47520cb99cc64e9ea6420e3dc1c711e2
4672,sg:47545fd014cd41d4942eb21ba2a8e9c8
4673,sg:4755b2a81eb7403a87135e19eba06173
4674,sg:4757180ab32f4d5fbf77b81a5b835e8c
4676,sg:475b97e7e2f644deb87fe9389d2aae78
4677,sg:475c46b56a1b47dcba83b39818ed848e
4678,sg:475d245fd84f46faac77412fe6cc4841
4679,sg:475e8023a7e24dcf8df4ec120b9e117c
4681,sg:4760e44679444bbea1f7790fc5da862b
4685,sg:4776e1b8b3b3489486d6f9fdf3d53f0b
4686,sg:47777bbb927442c29d4fe7e523269b98
4687,sg:4779b2de5ce44c7989a541e089136a49
4688,sg:47801365e1254ba6a3207d1117193658
4689,sg:4781ade6026749feaa36bbddc62892f5
4690,sg:47857e20acd346839584685ca675f3b1
4691,sg:478e5a5803cb4701b2d1da32c2c687aa
4692,sg:479a67fbe83d437280ad70b53070d9ac
4693,sg:479ad4fc5f7e437aa44c56f7938dc011
4694,sg:479c37a353714078ae756ba5ba1d158d
4695,sg:479e99a5086048b8ba1859b358c3c1c4
4696,sg:47a26dac9459400d8ab0be918e81e7a6
4697,sg:47ab0fbbf7014c459fcd33ff87021e18
4698,sg:47ae66ef85a34884bb35db85ec1f9be0
4699,sg:47b4a87394af4c008404d5da86c6f94b
4700,sg:47b7ff0911bf451680bd7a1974305f59
4701,sg:47b98f9d5ddf49fa91f94d826afff9b9
4702,sg:47c2324c45f64ae7b84a0dd30174a3c4
4703,sg:47c3bf34bce441ba8b1f093800f053af
4704,sg:47c74ae1dd084f15ad8acdd8b73a3a0a
4706,sg:47c9395281c14a02ac73b6e2591e7c63
4707,sg:47cd5b4e949247c7b929e8dcb1b2486f
4708,sg:47d25303a69d495c89b6f2929a2077a5
4709,sg:47d303afeeeb43eda5b0ccd217374d84
4710,sg:47d4d015406642f99ce9ee055fb1607c
4712,sg:47e065623bf44b1291d9dad69935ff08
4713,sg:47e242a3807d47ce9e4d6c00dadaea5e
4714,sg:47e5688446284c78921274750b220a98
4715,sg:47ebf324adc84214852d4d7a05979e39
4716,sg:47ef1eb4b301497b870bbe4e0bd68ca2
4717,sg:47f9fd9a999843e9a00f76ff24d9b6b9
4719,sg:48084c7a29f2492580d2db6524c0277e
4720,sg:480a1c02cb5d4abd9fa2fa0ad76bf2c5
4723,sg:480fc77956544b6ea7725218f3608eae
4724,sg:481292544dac4c0a8d9f01362d4b59da
4725,sg:481f3865023643bca4a26bdadd442e27
4727,sg:4821b09b8b7c4cfa9e233cbc29ca9629
4728,sg:4825d9f934cb418fbb22d20b8428cec9
4729,sg:48280b7af3b2412cae46e56e0de20096
4731,sg:482aaeb3dcff4f8486f936619f759bf6
4733,sg:482e8e1373e443c1b104a54e0340c9d6
4734,sg:482f147ff1224edcb5d0e6495d5b25a2
4736,sg:48379e024a45494684f59c13b247a8d6
4737,sg:483a17cf00384d10b518e03b9317070e
4738,sg:483d466832264ea49a7c840d8ae0136a
4739,sg:483f3bde2c184d01be7bb2b1fafe0618
4740,sg:4841690fa19141cb94eed19d09680613
4743,sg:48462db28e9b4d67bea0fd942ba4aea7
4744,sg:484b68aff2c74bd2b2d009b471b82426
4745,sg:484c2f6ded7d48db8fa6d9e3fca7084d
4746,sg:484e089f315c4b86bd03d26573fb7bff
4747,sg:485291f8baab49a18ea92eb71c304086
4750,sg:485be642a0164001acc5d1f0b2da8cf7
4753,sg:4864ed9a40394991a6eb5c508ec5572b
4754,sg:486bdb1e60a74c51ab5007a29465f86b
4755,sg:4876c349cfbb4c1c9dff309386f56534
4756,sg:487f190a95db45439fe92c0662c1e309
4757,sg:487f86be3bc943749c1ac266605c9c29
4758,sg:4880649919ca43f584a4b83bb9ba34af
4759,sg:489099b2f2234f55a02d42ec359fc4d9
4762,sg:48a3543f271f424cb44d53efc0364a56
4764,sg:48a4e6fb3a344b5e89e3bdb903a195af
4765,sg:48a569af33eb44ce8d1c2441d1cbfa1c
4766,sg:48a7d935ae7043f3b71e723a9db2c0f4
4767,sg:48aa2a874f31423fae4df38da32a8d92
4768,sg:48ac20d29dd64e0fb1c0ee19810a35fa
4769,sg:48b18667cfdd4fc79f02cbec97abb5f1
4771,sg:48b27284241b4896988ce619ea444531
4772,sg:48b32dd6323045e2a39c113babe4cf4f
4773,sg:48b42f313ed240f993050b66fd4e7cf6
4774,sg:48b6a9d7bb5341629d93a91e94181a16
4777,sg:48bc6184012645459f3d0d5c2f1a1467
4779,sg:48c4613fa0df40a9bd5ab293093845bf
4781,sg:48c9b1088a2549e4aba2665f36cc79be
4782,sg:48ca4c95268e458da7bf231b3dda0071
4783,sg:48ca554e08c74b90a3d685feb16a81fb
4785,sg:48cd5394863249e8b989f2e9ccedf0c0
4786,sg:48cf47102f32411db4229b9e8ec68ca2
4787,sg:48d2ff7adb574384b6959e755429e28c
4788,sg:48e2b37987a54b0bac23d9a179fc273c
4790,sg:48f54fe2e74648f5a1d74a5335ac36d6
4791,sg:48f64486e1c049ae863efb44b81cc581
4792,sg:48f758977b15430494390b93d707fa85
4794,sg:491747e467b3437dab3c0e15d17ab86d
4795,sg:49190c30803d470f8791f147f35af45b
4797,sg:49238b5ac6b34d25975739556c30e9de
4798,sg:49250069549641ca8b7906f7ee38c62e
4799,sg:49250bbc5af542cfa398543e38bef162
4800,sg:4928d0817c9847a790deb73c1ec5b91f
4801,sg:492c501611a24f0e9c083b126978e26c
4802,sg:493438c578084fe6a0c748ade4c7df03
4803,sg:4935e63eb39e44d587a73f6669b28f4a
4804,sg:49365c1d15fd45fda1c230ba4b3922f7
4805,sg:4938f1aefd8345ca85fea253bd0b7125
4806,sg:493cc43ddcd04423a8e8289497dfa69b
4807,sg:4941e28f4a7645deaaa5ad16717a7d5a
4808,sg:495165444ae7436880fc7357c6e9693e
4810,sg:495754fe19f441eab32de096b139f1d9
4813,sg:496557c37d0d47038494d44ce634ccc3
4816,sg:496e6c76c87b4d03af228875af0eb68d
4818,sg:497ea1a18ce142e4ae3085b358fbc943
4821,sg:49826deda9c8403ea6d5b165c1f7f48c
4822,sg:498ff4aea19548a0b6084aa1b41f24b6
4823,sg:49a39681f8f04a2d9b7cdd5397a821ce
4824,sg:49a826f1a0714a1389e4a337bb91874a
4826,sg:49acc90c7f2447eca85b5fb0258780a4
4828,sg:49c537e58eb34791b98ec7f1e24eb241
4829,sg:49c7be142d254d81aad253c87b389f67
4830,sg:49cd0a64b88a4bbfb7973837fbd0c912
4832,sg:49e8a0717f834f5c9cadcb84ce08e819
4833,sg:49e8c4c2159f42869acc859d25ff0cc3
4834,sg:49eccd8564294a36a100ec92f6ff4134
4835,sg:49ed9458eb8841bfb2b3552adf090cdc
4836,sg:49fa3e245b664afcb00a7c53eda31c29
4837,sg:4a010134048b4383ab2f0eb73090a842
4839,sg:4a0b2d9ebbba4779a1b992d675dd8d01
4840,sg:4a128350b70e449a8066e33a8471a566
4841,sg:4a13d8c4322045bcbddc823bc31074ac
4842,sg:4a158ef143ed4b9d8eec8284d221e338
4843,sg:4a169b8143194e8780de5bb5cae9c50c
4844,sg:4a17a7eb7afc43dc81339c9d8bd86559
4845,sg:4a1a8f56585d4c9d8e7de1898234a7d3
4846,sg:4a2b41329a5d4f77a679e8b825aae825
4848,sg:4a3ce6284a004dcca74f5f7086efedad
4849,sg:4a45d93fac6048b299da65219ae5b52d
4850,sg:4a4e5babbd4342c8bc7e8636e7f2bce1
4852,sg:4a50c1ff94dd40e085f3ae2d7710118a
4853,sg:4a5889405460444da6293519708856c4
4857,sg:4a67a70c97204eada085a79c1cf2598a
4859,sg:4a7852d2e2eb4cf3b38cf38049169092
4860,sg:4a7b55f554f2400c8d6e520ca14e340b
4861,sg:4a7e14da8aef45f1b031399753304374
4862,sg:4a7f9a66921f440dabbc9263904bf84c
4866,sg:4a8fb4cb0cd44adab4cf89ccd78e65aa
4868,sg:4a94da3b6d314b52aa0ffd7861a9d07c
4869,sg:4a9b71e33e0449abaa9b6d7af52945aa
4872,sg:4aaa4f36b6cd4ffba4b56be289b5a14e
4873,sg:4aadf23b4f6047f18049d34e1acf2223
4874,sg:4aaf6704013945bfbcb79fe4cbda33c8
4876,sg:4abb3aade51e4ea4aaa4dd5d712fd0b3
4877,sg:4ac5aeddaf91478596811c369f18804a
4878,sg:4ac63ae8fdea47948754902742b3db8d
4880,sg:4ad93d7f00404c56af0c768de69eb15d
4881,sg:4ade08880d994fbdba7e1ab6ee0adf55
4882,sg:4adf415d6d694fae8fcc630308772a8a
4883,sg:4ae040a7d6b949aa8a20c733c2bfe98b
4885,sg:4ae8f3c775a94c2bbca89acf83b96d46
4886,sg:4ae9b9df35b34930a8a2100acc2b0e00
4888,sg:4aec145729454b608905c4e6468ecd5a
4889,sg:4af6a0eb6bd846c78c4e7114141033bb
4890,sg:4afa9270f75b4eed96b09d47f893695e
4891,sg:4afc58d521024669819d69bbe957b0a8
4893,sg:4aff6e4476b64db79f05f41e514bfbc7
4895,sg:4b04efe0b3ae4f5e89b49b243e75a56c
4896,sg:4b0a9bf16e964673b719b92962cb227d
4898,sg:4b0e9be41e2047658ed94d5e7515c19a
4899,sg:4b12095e71a74c03b2c07c15b32cff6f
4900,sg:4b1a99e0e32d4c44a345a2fa48b8a05c
4901,sg:4b1c1c2dfd0d4cbb91fd2077e13db640
4903,sg:4b23d4ecf79d43d9b3f47efd965ff5c2
4904,sg:4b2bd5f277d6482293a63988f77f69d8
4906,sg:4b30f4e7598844399247121ad11bb8c6
4908,sg:4b33e0ad3d8e4c96bad5791ff630874f
4909,sg:4b3ad2de668f48958ed97a7de5578b95
4910,sg:4b42ebc2fd39462984f70583a9f5b7eb
4911,sg:4b434ed4708c423184834c16353a2b15
4913,sg:4b4b48ebebc143948844abc989888634
4916,sg:4b4e65f1221d48d189d36a138a256f32
4917,sg:4b51231346a54df49f38148ac29c23d0
4918,sg:4b51307fc01348f69114a2d44cd1c9b5
4919,sg:4b6ecb6ddafc4a168f88213b26eb4d57
4920,sg:4b738cc22e9b4521b45be0fcf7388d5a
4921,sg:4b773daafd1a433196e1097d8a58cfcf
4922,sg:4b7969ccba914e63a9feb9f6a3e88696
4923,sg:4b7b4930c5b34684a10389963fe3c181
4925,sg:4b83b289b78643ac8096f947e79c2017
4928,sg:4b93604a1c7f4bd5901da69da3ee994b
4929,sg:4b9bcd78d8c44ffabd8b2508b77a436a
4930,sg:4b9c28ce4a774c5a9787d1361977920b
4932,sg:4b9f31ebe2f34bdca389a205e739cbf4
4933,sg:4b9fbe2328ad482cafae965493951974
4935,sg:4bb6f44f54aa4db98ed1b8407fb042fa
4937,sg:4bc65bebade04744a0fde24bb3d56af8
4938,sg:4bcf23b0a0f94fca8bce2d7863173e35
4940,sg:4bda11f7efc24d9baa005fa289bef7e9
4941,sg:4bde16194a6e4e75b456a3c10a4a9645
4942,sg:4be1470a71d24f669388e2b807ccdd2d
4943,sg:4be7cce7b5f4449fbce339eeaacc3802
4944,sg:4be9a938248d48f8b27ea780729e1f36
4945,sg:4bf9da5730d34842b7851adcf410819e
4946,sg:4bfaaa05f0c742cab107fb3e18481099
4948,sg:4bfdd789f115423bb28f28b23ccfa9b7
4949,sg:4c035436da3a4307a7f5063f1e18f45d
4950,sg:4c0548b89908426aa0cde3e6c953b0d8
4951,sg:4c068fe3b40d4fbb88df8f2f84be270a
4952,sg:4c1343b55d8747648c1658553d625845
4953,sg:4c1a30ed5f01429cae15fb4cbd7531ed
4954,sg:4c20d2096a624df1a37aa51b72613d75
4955,sg:4c244e5d39464ff48920ec6a672debd2
4957,sg:4c337f0f8f8a4731937757a43c1e0749
4958,sg:4c3416712d804fb09a18dc1c7b55b8e1
4960,sg:4c34f860a24b47778fecff7dc568428c
4961,sg:4c378e94b558401db80c030ac8485610
4962,sg:4c3d0a69b8924bab8450954bee3511c6
4963,sg:4c3fc25d8e2e4bc8bb5e4f18a8e5dae8
4964,sg:4c4380fc313d41ab9b1e13cdfeb39e1b
4965,sg:4c4ec3b056f846f5b4ca9d7dc04ffd42
4966,sg:4c4eff6a70674defab02487b10848bf1
4968,sg:4c4ff7142eab4f21a4ba99ccd3744c13
4969,sg:4c57077859624236808c9dc6aed172b1
4970,sg:4c570f93c5c948b493e75004a0d1ef99
4971,sg:4c57a1f5278349329284eb3a30e9ef00
4972,sg:4c5dae6615eb40faa4aac33e5346bb78
4974,sg:4c60dff5cd014ee8ada7b4b56a3816ee
4975,sg:4c6380a9fd2c4109b772f88eb564b5fa
4976,sg:4c64932805004d9ea057bb41db12077b
4978,sg:4c7177cc7d3c45dd8939d6f9f1678a80
4979,sg:4c7a427e187f4714bf4b07ebec527127
4981,sg:4c7f4fc4de324647bebbd21beb9efaa8
4983,sg:4c800b77ba3348149a01b78357eb081b
4986,sg:4c89584826f04d0089050cc8d1cd502b
4987,sg:4c93fde642f949808591793759663756
4989,sg:4caea0bb67e64d4ea31f765971695606
4990,sg:4caf4e48df404b74b7447bd5e3e42efa
4991,sg:4cb17e2890784414a1abe290af5af437
4992,sg:4cb5327ac0c348adafceeaca0f9a4b13
4993,sg:4cbaa9688c0741efa3c1b64baaadefff
4994,sg:4cc15cc97bf74d7f8e1dbdf3f6706690
4996,sg:4cc6d31b4f804b23bf6f4ab24608af83
4997,sg:4cc9fb82566b45ce931df4f2fe5be006
4998,sg:4ccd86b16c0a44498408ebd7c4ec2ffe
4999,sg:4cd0992d744f48f18def06076225a5b5
5000,sg:4cddbcc46e664f4f8014bc685e7f9aed
5001,sg:4cea65fa85ca481faaee5d35ff118689
5002,sg:4cebd45b27694c2790b0ccc336b674f8
5003,sg:4cedfa9544c94e179a72253de3f37959
5004,sg:4cf0228b3d5a43a092e9b7c959b4ac8f
5005,sg:4cf6e776dce84cd199301ff69acfca6b
5008,sg:4d0468c65751468b8a41568f307a13bd
5009,sg:4d068681ea1c4b2da66ad5a660f24084
5010,sg:4d16d6d76fdc404db81faa887c19b2a6
5012,sg:4d18123d54934df6a095e6267948fb83
5013,sg:4d1b8662969449f5ad926bea4c5138f3
5014,sg:4d1edcc394e04c8ca25751908b67e1cf
5018,sg:4d3042c8ccb641f1b60a6a8d9312c33c
5020,sg:4d37d1ae6ac6479d9aeba6aacebb3c38
5021,sg:4d3ba8b7db8245f291387257766bfbe1
